,image_files,exercise_label,numeric_labels,partition
13334,deadlift_g18.jpg,deadlift,0.0,train
13333,deadlift_g19.jpg,deadlift,0.0,train
13332,deadlift_g2.jpg,deadlift,0.0,validation
13331,deadlift_g20.jpg,deadlift,0.0,validation
13330,deadlift_g21.jpg,deadlift,0.0,test
13329,deadlift_g3.jpg,deadlift,0.0,train
13328,deadlift_g4.jpg,deadlift,0.0,train
13327,deadlift_g5.jpg,deadlift,0.0,test
13326,deadlift_g6.jpg,deadlift,0.0,validation
13325,deadlift_g7.jpg,deadlift,0.0,test
13324,deadlift_g8.jpg,deadlift,0.0,train
13323,deadlift_g9.jpg,deadlift,0.0,validation
13322,hammer curl_1000001.jpg,hammer curl,1.0,test
13321,hammer curl_100001.jpg,hammer curl,1.0,train
13320,hammer curl_1000011.jpg,hammer curl,1.0,train
13319,hammer curl_1000021.jpg,hammer curl,1.0,validation
13318,hammer curl_1000031.jpg,hammer curl,1.0,train
13317,hammer curl_1000041.jpg,hammer curl,1.0,validation
13316,hammer curl_1000051.jpg,hammer curl,1.0,train
13315,hammer curl_1000061.jpg,hammer curl,1.0,train
13314,hammer curl_1000071.jpg,hammer curl,1.0,validation
13313,hammer curl_1000081.jpg,hammer curl,1.0,validation
13312,hammer curl_100011.jpg,hammer curl,1.0,train
13311,hammer curl_100021.jpg,hammer curl,1.0,test
13310,hammer curl_100031.jpg,hammer curl,1.0,train
13309,hammer curl_100041.jpg,hammer curl,1.0,test
13308,hammer curl_100051.jpg,hammer curl,1.0,train
13307,hammer curl_100061.jpg,hammer curl,1.0,validation
13306,hammer curl_100071.jpg,hammer curl,1.0,train
13305,hammer curl_100081.jpg,hammer curl,1.0,train
13304,hammer curl_100091.jpg,hammer curl,1.0,train
13303,hammer curl_100101.jpg,hammer curl,1.0,test
13302,hammer curl_100111.jpg,hammer curl,1.0,train
13301,hammer curl_100121.jpg,hammer curl,1.0,train
13300,hammer curl_100131.jpg,hammer curl,1.0,train
13299,hammer curl_100141.jpg,hammer curl,1.0,validation
13298,hammer curl_100151.jpg,hammer curl,1.0,validation
13297,hammer curl_100161.jpg,hammer curl,1.0,validation
13296,hammer curl_100171.jpg,hammer curl,1.0,train
13295,hammer curl_100181.jpg,hammer curl,1.0,train
13294,hammer curl_100191.jpg,hammer curl,1.0,train
13293,hammer curl_100201.jpg,hammer curl,1.0,test
13292,hammer curl_100211.jpg,hammer curl,1.0,train
13291,hammer curl_100221.jpg,hammer curl,1.0,test
13290,hammer curl_100231.jpg,hammer curl,1.0,validation
13289,hammer curl_100241.jpg,hammer curl,1.0,train
13288,hammer curl_100251.jpg,hammer curl,1.0,train
13287,hammer curl_100261.jpg,hammer curl,1.0,train
13286,hammer curl_100271.jpg,hammer curl,1.0,train
13285,hammer curl_100281.jpg,hammer curl,1.0,train
13284,hammer curl_100291.jpg,hammer curl,1.0,test
13283,hammer curl_100301.jpg,hammer curl,1.0,validation
13282,hammer curl_100311.jpg,hammer curl,1.0,train
13281,hammer curl_100321.jpg,hammer curl,1.0,test
13280,hammer curl_100331.jpg,hammer curl,1.0,train
13279,hammer curl_100341.jpg,hammer curl,1.0,validation
13278,hammer curl_100351.jpg,hammer curl,1.0,train
13277,hammer curl_100361.jpg,hammer curl,1.0,train
13276,hammer curl_100371.jpg,hammer curl,1.0,train
13275,hammer curl_100381.jpg,hammer curl,1.0,validation
13274,hammer curl_1100001.jpg,hammer curl,1.0,train
13273,hammer curl_1100011.jpg,hammer curl,1.0,train
13272,hammer curl_1100021.jpg,hammer curl,1.0,train
13271,hammer curl_1100031.jpg,hammer curl,1.0,train
13270,hammer curl_1100041.jpg,hammer curl,1.0,train
13269,hammer curl_1100051.jpg,hammer curl,1.0,test
13268,hammer curl_1100061.jpg,hammer curl,1.0,test
13267,hammer curl_1100071.jpg,hammer curl,1.0,train
13266,hammer curl_1100081.jpg,hammer curl,1.0,train
13265,hammer curl_1100091.jpg,hammer curl,1.0,validation
13264,hammer curl_1100101.jpg,hammer curl,1.0,train
13263,hammer curl_1100111.jpg,hammer curl,1.0,train
13262,hammer curl_1100121.jpg,hammer curl,1.0,train
13261,hammer curl_1100131.jpg,hammer curl,1.0,train
13260,hammer curl_1100141.jpg,hammer curl,1.0,test
13259,hammer curl_1100151.jpg,hammer curl,1.0,train
13258,hammer curl_1100161.jpg,hammer curl,1.0,validation
13257,hammer curl_1100171.jpg,hammer curl,1.0,train
13256,hammer curl_1100181.jpg,hammer curl,1.0,test
13255,hammer curl_1100191.jpg,hammer curl,1.0,train
13254,hammer curl_1100201.jpg,hammer curl,1.0,validation
13253,hammer curl_1100211.jpg,hammer curl,1.0,train
13252,hammer curl_1100221.jpg,hammer curl,1.0,train
13251,hammer curl_1100231.jpg,hammer curl,1.0,train
13250,hammer curl_1100241.jpg,hammer curl,1.0,train
13249,hammer curl_1100251.jpg,hammer curl,1.0,validation
13248,hammer curl_1100261.jpg,hammer curl,1.0,train
13247,hammer curl_1100271.jpg,hammer curl,1.0,validation
13246,hammer curl_1100281.jpg,hammer curl,1.0,test
13245,hammer curl_1100291.jpg,hammer curl,1.0,validation
13244,hammer curl_1100301.jpg,hammer curl,1.0,train
13243,hammer curl_1100311.jpg,hammer curl,1.0,validation
13242,hammer curl_1100321.jpg,hammer curl,1.0,train
13241,hammer curl_1100331.jpg,hammer curl,1.0,validation
13240,hammer curl_1100341.jpg,hammer curl,1.0,validation
13239,hammer curl_1100351.jpg,hammer curl,1.0,train
13238,hammer curl_1100361.jpg,hammer curl,1.0,train
13237,hammer curl_1100371.jpg,hammer curl,1.0,train
13236,hammer curl_1100381.jpg,hammer curl,1.0,train
13235,hammer curl_1100391.jpg,hammer curl,1.0,test
13234,hammer curl_1100401.jpg,hammer curl,1.0,train
13233,hammer curl_1100411.jpg,hammer curl,1.0,train
13232,hammer curl_1100421.jpg,hammer curl,1.0,train
13231,hammer curl_1100431.jpg,hammer curl,1.0,train
13230,hammer curl_1100441.jpg,hammer curl,1.0,test
13229,hammer curl_1100451.jpg,hammer curl,1.0,train
13228,hammer curl_1100461.jpg,hammer curl,1.0,test
13227,hammer curl_1100471.jpg,hammer curl,1.0,train
13226,hammer curl_1100481.jpg,hammer curl,1.0,train
13225,hammer curl_1100491.jpg,hammer curl,1.0,test
13224,hammer curl_1100501.jpg,hammer curl,1.0,train
13223,hammer curl_1100511.jpg,hammer curl,1.0,train
13222,hammer curl_1100521.jpg,hammer curl,1.0,test
13221,hammer curl_1200001.jpg,hammer curl,1.0,train
13220,hammer curl_1200011.jpg,hammer curl,1.0,validation
13219,hammer curl_1200021.jpg,hammer curl,1.0,test
13218,hammer curl_1200031.jpg,hammer curl,1.0,train
13217,hammer curl_1200041.jpg,hammer curl,1.0,test
13216,hammer curl_1200051.jpg,hammer curl,1.0,train
13215,hammer curl_1200061.jpg,hammer curl,1.0,test
13214,hammer curl_1200071.jpg,hammer curl,1.0,test
13213,hammer curl_1200081.jpg,hammer curl,1.0,train
13212,hammer curl_1200091.jpg,hammer curl,1.0,validation
13211,hammer curl_1300001.jpg,hammer curl,1.0,train
13210,hammer curl_1300011.jpg,hammer curl,1.0,train
13209,hammer curl_1300021.jpg,hammer curl,1.0,validation
13208,hammer curl_1300031.jpg,hammer curl,1.0,train
13207,hammer curl_1300041.jpg,hammer curl,1.0,train
13206,hammer curl_1300051.jpg,hammer curl,1.0,test
13205,hammer curl_1300061.jpg,hammer curl,1.0,train
13204,hammer curl_1300071.jpg,hammer curl,1.0,train
13203,hammer curl_1300081.jpg,hammer curl,1.0,train
13202,hammer curl_1300091.jpg,hammer curl,1.0,train
13201,hammer curl_1300101.jpg,hammer curl,1.0,validation
13200,hammer curl_1300111.jpg,hammer curl,1.0,train
13199,hammer curl_1300121.jpg,hammer curl,1.0,test
13198,hammer curl_1300131.jpg,hammer curl,1.0,train
13197,hammer curl_1300141.jpg,hammer curl,1.0,train
13196,hammer curl_1300151.jpg,hammer curl,1.0,train
13195,hammer curl_1300161.jpg,hammer curl,1.0,train
13194,hammer curl_1300171.jpg,hammer curl,1.0,train
13193,hammer curl_1300181.jpg,hammer curl,1.0,train
13192,hammer curl_1300191.jpg,hammer curl,1.0,train
13191,hammer curl_1300201.jpg,hammer curl,1.0,validation
13190,hammer curl_1300211.jpg,hammer curl,1.0,train
13189,hammer curl_1300221.jpg,hammer curl,1.0,train
13188,hammer curl_1300231.jpg,hammer curl,1.0,train
13187,hammer curl_1300241.jpg,hammer curl,1.0,train
13186,hammer curl_1300251.jpg,hammer curl,1.0,train
13185,hammer curl_1300261.jpg,hammer curl,1.0,validation
13184,hammer curl_1300271.jpg,hammer curl,1.0,test
13183,hammer curl_1300281.jpg,hammer curl,1.0,test
13182,hammer curl_1400001.jpg,hammer curl,1.0,test
13181,hammer curl_1400011.jpg,hammer curl,1.0,validation
13180,hammer curl_1400021.jpg,hammer curl,1.0,train
13179,hammer curl_1400031.jpg,hammer curl,1.0,train
13178,hammer curl_1400041.jpg,hammer curl,1.0,validation
13177,hammer curl_1500001.jpg,hammer curl,1.0,train
13176,hammer curl_1500011.jpg,hammer curl,1.0,train
13175,hammer curl_1500021.jpg,hammer curl,1.0,train
13174,hammer curl_1500031.jpg,hammer curl,1.0,train
13173,hammer curl_1500041.jpg,hammer curl,1.0,validation
13172,hammer curl_1500051.jpg,hammer curl,1.0,validation
13171,hammer curl_1500061.jpg,hammer curl,1.0,train
13170,hammer curl_1500071.jpg,hammer curl,1.0,test
13169,hammer curl_1500081.jpg,hammer curl,1.0,train
13168,hammer curl_1500091.jpg,hammer curl,1.0,test
13167,hammer curl_1500101.jpg,hammer curl,1.0,validation
13166,hammer curl_1500111.jpg,hammer curl,1.0,train
13165,hammer curl_1600001.jpg,hammer curl,1.0,validation
13164,hammer curl_1600011.jpg,hammer curl,1.0,validation
13163,hammer curl_1600021.jpg,hammer curl,1.0,test
13162,hammer curl_1600031.jpg,hammer curl,1.0,train
13161,hammer curl_1600041.jpg,hammer curl,1.0,validation
13160,hammer curl_1600051.jpg,hammer curl,1.0,train
13159,hammer curl_1600061.jpg,hammer curl,1.0,validation
13158,hammer curl_1600071.jpg,hammer curl,1.0,train
13157,hammer curl_1600081.jpg,hammer curl,1.0,validation
13156,hammer curl_1600091.jpg,hammer curl,1.0,train
13155,hammer curl_1600101.jpg,hammer curl,1.0,test
13154,hammer curl_1600111.jpg,hammer curl,1.0,test
13153,hammer curl_1600121.jpg,hammer curl,1.0,train
13152,hammer curl_1600131.jpg,hammer curl,1.0,train
13151,hammer curl_1600141.jpg,hammer curl,1.0,train
13150,hammer curl_1600151.jpg,hammer curl,1.0,validation
13149,hammer curl_1600161.jpg,hammer curl,1.0,train
13148,hammer curl_1600171.jpg,hammer curl,1.0,train
13147,hammer curl_1600181.jpg,hammer curl,1.0,train
13146,hammer curl_1600191.jpg,hammer curl,1.0,train
13145,hammer curl_1600201.jpg,hammer curl,1.0,train
13144,hammer curl_1600211.jpg,hammer curl,1.0,train
13143,hammer curl_1600221.jpg,hammer curl,1.0,train
13142,hammer curl_1600231.jpg,hammer curl,1.0,test
13141,hammer curl_1600241.jpg,hammer curl,1.0,test
13140,hammer curl_1600251.jpg,hammer curl,1.0,test
13139,hammer curl_1600261.jpg,hammer curl,1.0,train
13138,hammer curl_1600271.jpg,hammer curl,1.0,train
13137,hammer curl_1600281.jpg,hammer curl,1.0,train
13136,hammer curl_1600291.jpg,hammer curl,1.0,train
13135,hammer curl_1700001.jpg,hammer curl,1.0,test
13134,hammer curl_1700011.jpg,hammer curl,1.0,train
13133,hammer curl_1700021.jpg,hammer curl,1.0,test
13132,hammer curl_1700031.jpg,hammer curl,1.0,validation
13131,hammer curl_1700041.jpg,hammer curl,1.0,train
13130,hammer curl_1700051.jpg,hammer curl,1.0,train
13129,hammer curl_1700061.jpg,hammer curl,1.0,validation
13128,hammer curl_1700071.jpg,hammer curl,1.0,train
13127,hammer curl_1700081.jpg,hammer curl,1.0,train
13126,hammer curl_1700091.jpg,hammer curl,1.0,train
13125,hammer curl_1700101.jpg,hammer curl,1.0,train
13124,hammer curl_1700111.jpg,hammer curl,1.0,validation
13123,hammer curl_1700121.jpg,hammer curl,1.0,test
13122,hammer curl_1700131.jpg,hammer curl,1.0,train
13121,hammer curl_1700141.jpg,hammer curl,1.0,test
13120,hammer curl_1700151.jpg,hammer curl,1.0,train
13119,hammer curl_1700161.jpg,hammer curl,1.0,test
13118,hammer curl_1700171.jpg,hammer curl,1.0,train
13117,hammer curl_1700181.jpg,hammer curl,1.0,train
13116,hammer curl_1700191.jpg,hammer curl,1.0,train
13115,hammer curl_1700201.jpg,hammer curl,1.0,validation
13114,hammer curl_1700211.jpg,hammer curl,1.0,train
13113,hammer curl_1700221.jpg,hammer curl,1.0,train
13112,hammer curl_1700231.jpg,hammer curl,1.0,train
13111,hammer curl_1700241.jpg,hammer curl,1.0,train
13110,hammer curl_1700251.jpg,hammer curl,1.0,train
13109,hammer curl_1700261.jpg,hammer curl,1.0,validation
13108,hammer curl_1700271.jpg,hammer curl,1.0,train
13107,hammer curl_1700281.jpg,hammer curl,1.0,train
13106,hammer curl_1700291.jpg,hammer curl,1.0,train
13105,hammer curl_1700301.jpg,hammer curl,1.0,train
13104,hammer curl_1700311.jpg,hammer curl,1.0,train
13103,hammer curl_1700321.jpg,hammer curl,1.0,train
13102,hammer curl_1800001.jpg,hammer curl,1.0,train
13101,hammer curl_1800011.jpg,hammer curl,1.0,train
13100,hammer curl_1800021.jpg,hammer curl,1.0,test
13099,hammer curl_1800031.jpg,hammer curl,1.0,train
13098,hammer curl_1800041.jpg,hammer curl,1.0,train
13097,hammer curl_1800051.jpg,hammer curl,1.0,train
13096,hammer curl_1800061.jpg,hammer curl,1.0,train
13095,hammer curl_1800071.jpg,hammer curl,1.0,train
13094,hammer curl_1800081.jpg,hammer curl,1.0,validation
13093,hammer curl_1900001.jpg,hammer curl,1.0,validation
13092,hammer curl_1900011.jpg,hammer curl,1.0,train
13091,hammer curl_1900021.jpg,hammer curl,1.0,train
13090,hammer curl_1900031.jpg,hammer curl,1.0,train
13089,hammer curl_1900041.jpg,hammer curl,1.0,test
13088,hammer curl_1900051.jpg,hammer curl,1.0,test
13087,hammer curl_1900061.jpg,hammer curl,1.0,train
13086,hammer curl_1900071.jpg,hammer curl,1.0,validation
13085,hammer curl_1900081.jpg,hammer curl,1.0,train
13084,hammer curl_1900091.jpg,hammer curl,1.0,train
13083,hammer curl_1900101.jpg,hammer curl,1.0,validation
13082,hammer curl_1900111.jpg,hammer curl,1.0,train
13081,hammer curl_1900121.jpg,hammer curl,1.0,test
13080,hammer curl_1900131.jpg,hammer curl,1.0,train
13079,hammer curl_1900141.jpg,hammer curl,1.0,validation
13078,hammer curl_1900151.jpg,hammer curl,1.0,validation
13077,hammer curl_1900161.jpg,hammer curl,1.0,train
13076,hammer curl_1900171.jpg,hammer curl,1.0,validation
13075,hammer curl_1900181.jpg,hammer curl,1.0,validation
13074,hammer curl_1900191.jpg,hammer curl,1.0,test
13073,hammer curl_1900201.jpg,hammer curl,1.0,train
13072,hammer curl_1900211.jpg,hammer curl,1.0,train
13071,hammer curl_1900221.jpg,hammer curl,1.0,test
13070,hammer curl_1900231.jpg,hammer curl,1.0,train
13069,hammer curl_1900241.jpg,hammer curl,1.0,train
13068,hammer curl_1900251.jpg,hammer curl,1.0,train
13067,hammer curl_1900261.jpg,hammer curl,1.0,train
13066,hammer curl_1900271.jpg,hammer curl,1.0,test
13065,hammer curl_1900281.jpg,hammer curl,1.0,train
13064,hammer curl_1900291.jpg,hammer curl,1.0,test
13063,hammer curl_1900301.jpg,hammer curl,1.0,train
13062,hammer curl_200001.jpg,hammer curl,1.0,train
13061,hammer curl_200011.jpg,hammer curl,1.0,train
13060,hammer curl_200021.jpg,hammer curl,1.0,validation
13059,hammer curl_200031.jpg,hammer curl,1.0,validation
13058,hammer curl_200041.jpg,hammer curl,1.0,train
13057,hammer curl_200051.jpg,hammer curl,1.0,validation
13056,hammer curl_200061.jpg,hammer curl,1.0,train
13055,hammer curl_200071.jpg,hammer curl,1.0,train
13054,hammer curl_200081.jpg,hammer curl,1.0,train
13053,hammer curl_200091.jpg,hammer curl,1.0,train
13052,hammer curl_200101.jpg,hammer curl,1.0,validation
13051,hammer curl_200111.jpg,hammer curl,1.0,test
13050,hammer curl_200121.jpg,hammer curl,1.0,train
13049,hammer curl_200131.jpg,hammer curl,1.0,test
13048,hammer curl_200141.jpg,hammer curl,1.0,validation
13047,hammer curl_200151.jpg,hammer curl,1.0,validation
13046,hammer curl_200161.jpg,hammer curl,1.0,train
13045,hammer curl_200171.jpg,hammer curl,1.0,train
13044,hammer curl_200181.jpg,hammer curl,1.0,train
13043,hammer curl_200191.jpg,hammer curl,1.0,validation
13042,hammer curl_200201.jpg,hammer curl,1.0,train
13041,hammer curl_200211.jpg,hammer curl,1.0,train
13040,hammer curl_200221.jpg,hammer curl,1.0,train
13039,hammer curl_200231.jpg,hammer curl,1.0,validation
13038,hammer curl_200241.jpg,hammer curl,1.0,test
13037,hammer curl_200251.jpg,hammer curl,1.0,test
13036,hammer curl_200261.jpg,hammer curl,1.0,train
13035,hammer curl_200271.jpg,hammer curl,1.0,train
13034,hammer curl_200281.jpg,hammer curl,1.0,validation
13033,hammer curl_200291.jpg,hammer curl,1.0,test
13032,hammer curl_200301.jpg,hammer curl,1.0,test
13031,hammer curl_200311.jpg,hammer curl,1.0,train
13030,hammer curl_200321.jpg,hammer curl,1.0,train
13029,hammer curl_200331.jpg,hammer curl,1.0,test
13028,hammer curl_200341.jpg,hammer curl,1.0,train
13027,hammer curl_200351.jpg,hammer curl,1.0,validation
13026,hammer curl_300001.jpg,hammer curl,1.0,test
13025,hammer curl_300011.jpg,hammer curl,1.0,test
13024,hammer curl_300021.jpg,hammer curl,1.0,train
13023,hammer curl_300031.jpg,hammer curl,1.0,test
13022,hammer curl_300041.jpg,hammer curl,1.0,train
13021,hammer curl_300051.jpg,hammer curl,1.0,train
13020,hammer curl_300061.jpg,hammer curl,1.0,train
13019,hammer curl_300071.jpg,hammer curl,1.0,train
13018,hammer curl_300081.jpg,hammer curl,1.0,train
13017,hammer curl_300091.jpg,hammer curl,1.0,train
13016,hammer curl_300101.jpg,hammer curl,1.0,test
13015,hammer curl_300111.jpg,hammer curl,1.0,train
13014,hammer curl_300121.jpg,hammer curl,1.0,train
13013,hammer curl_300131.jpg,hammer curl,1.0,train
13012,hammer curl_300141.jpg,hammer curl,1.0,train
13011,hammer curl_300151.jpg,hammer curl,1.0,train
13010,hammer curl_300161.jpg,hammer curl,1.0,train
13009,hammer curl_300171.jpg,hammer curl,1.0,train
13008,hammer curl_300181.jpg,hammer curl,1.0,train
13007,hammer curl_300191.jpg,hammer curl,1.0,train
13006,hammer curl_300201.jpg,hammer curl,1.0,train
13005,hammer curl_300211.jpg,hammer curl,1.0,train
13004,hammer curl_300221.jpg,hammer curl,1.0,train
13003,hammer curl_300231.jpg,hammer curl,1.0,test
13002,hammer curl_300241.jpg,hammer curl,1.0,train
13001,hammer curl_300251.jpg,hammer curl,1.0,train
13000,hammer curl_300261.jpg,hammer curl,1.0,train
12999,hammer curl_300271.jpg,hammer curl,1.0,validation
12998,hammer curl_300281.jpg,hammer curl,1.0,validation
12997,hammer curl_300291.jpg,hammer curl,1.0,validation
12996,hammer curl_300301.jpg,hammer curl,1.0,train
12995,hammer curl_300311.jpg,hammer curl,1.0,train
12994,hammer curl_300321.jpg,hammer curl,1.0,validation
12993,hammer curl_300331.jpg,hammer curl,1.0,train
12992,hammer curl_300341.jpg,hammer curl,1.0,validation
12991,hammer curl_300351.jpg,hammer curl,1.0,train
12990,hammer curl_300361.jpg,hammer curl,1.0,train
12989,hammer curl_300371.jpg,hammer curl,1.0,train
12988,hammer curl_300381.jpg,hammer curl,1.0,validation
12987,hammer curl_300391.jpg,hammer curl,1.0,train
12986,hammer curl_300401.jpg,hammer curl,1.0,validation
12985,hammer curl_300411.jpg,hammer curl,1.0,train
12984,hammer curl_300421.jpg,hammer curl,1.0,train
12983,hammer curl_400031.jpg,hammer curl,1.0,validation
12982,hammer curl_400041.jpg,hammer curl,1.0,train
12981,hammer curl_400051.jpg,hammer curl,1.0,train
12980,hammer curl_400061.jpg,hammer curl,1.0,test
12979,hammer curl_400071.jpg,hammer curl,1.0,train
12978,hammer curl_400081.jpg,hammer curl,1.0,validation
12977,hammer curl_400091.jpg,hammer curl,1.0,validation
12976,hammer curl_400101.jpg,hammer curl,1.0,test
12975,hammer curl_400111.jpg,hammer curl,1.0,train
12974,hammer curl_400121.jpg,hammer curl,1.0,test
12973,hammer curl_400131.jpg,hammer curl,1.0,test
12972,hammer curl_400141.jpg,hammer curl,1.0,validation
12971,hammer curl_400151.jpg,hammer curl,1.0,validation
12970,hammer curl_400161.jpg,hammer curl,1.0,test
12969,hammer curl_400171.jpg,hammer curl,1.0,train
12968,hammer curl_400181.jpg,hammer curl,1.0,train
12967,hammer curl_400191.jpg,hammer curl,1.0,train
12966,hammer curl_400201.jpg,hammer curl,1.0,test
12965,hammer curl_400211.jpg,hammer curl,1.0,validation
12964,hammer curl_400221.jpg,hammer curl,1.0,validation
12963,hammer curl_400231.jpg,hammer curl,1.0,train
12962,hammer curl_400241.jpg,hammer curl,1.0,train
12961,hammer curl_400251.jpg,hammer curl,1.0,train
12960,hammer curl_400261.jpg,hammer curl,1.0,validation
12959,hammer curl_400271.jpg,hammer curl,1.0,validation
12958,hammer curl_400281.jpg,hammer curl,1.0,train
12957,hammer curl_400291.jpg,hammer curl,1.0,train
12956,hammer curl_400301.jpg,hammer curl,1.0,validation
12955,hammer curl_400311.jpg,hammer curl,1.0,train
12954,hammer curl_400321.jpg,hammer curl,1.0,test
12953,hammer curl_400331.jpg,hammer curl,1.0,train
12952,hammer curl_400341.jpg,hammer curl,1.0,train
12951,hammer curl_400351.jpg,hammer curl,1.0,validation
12950,hammer curl_400361.jpg,hammer curl,1.0,test
12949,hammer curl_500031.jpg,hammer curl,1.0,test
12948,hammer curl_500041.jpg,hammer curl,1.0,train
12947,hammer curl_500051.jpg,hammer curl,1.0,train
12946,hammer curl_500061.jpg,hammer curl,1.0,train
12945,hammer curl_500071.jpg,hammer curl,1.0,train
12944,hammer curl_500081.jpg,hammer curl,1.0,test
12943,hammer curl_500091.jpg,hammer curl,1.0,train
12942,hammer curl_500101.jpg,hammer curl,1.0,test
12941,hammer curl_500111.jpg,hammer curl,1.0,test
12940,hammer curl_500121.jpg,hammer curl,1.0,train
12939,hammer curl_500131.jpg,hammer curl,1.0,test
12938,hammer curl_500141.jpg,hammer curl,1.0,train
12937,hammer curl_500151.jpg,hammer curl,1.0,validation
12936,hammer curl_500161.jpg,hammer curl,1.0,train
12935,hammer curl_500171.jpg,hammer curl,1.0,train
12934,hammer curl_500181.jpg,hammer curl,1.0,test
